Cluster ID,confidence_score,,cartodb_id,the_geom,uid,idold,idagency,facname,addressnum,streetname,address,city,boro,borocode,zipcode,latitude,longitude,xcoord,ycoord,bin,bbl,commboard,council,censtract,nta,facdomain,facgroup,facsubgrp,factype,capacity,util,captype,utilrate,area,areatype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,datasource,dataname,dataurl,datadate,pgtable,uid_merged,canonical_,canonical_capacity,canonical_proptype,canonical_city,canonical_area,canonical_cartodb_id,canonical_censtract,canonical_uid,canonical_latitude,canonical_nta,canonical_pgtable,canonical_util,canonical_the_geom,canonical_overlevel,canonical_addressnum,canonical_dataname,canonical_facdomain,canonical_longitude,canonical_overagency,canonical_boro,canonical_facname,canonical_captype,canonical_opabbrev,canonical_facgroup,canonical_optype,canonical_dataurl,canonical_address,canonical_bin,canonical_datadate,canonical_ycoord,canonical_uid_merged,canonical_borocode,canonical_commboard,canonical_council,canonical_idagency,canonical_zipcode,canonical_opname,canonical_streetname,canonical_overabbrev,canonical_utilrate,canonical_idold,canonical_facsubgrp,canonical_factype,canonical_xcoord,canonical_bbl,canonical_datasource,canonical_areatype
925,,547,31900,0101000020E6100000527E52EDD37F52C02FBE688F17604440,62588,,NYCDHS: 165,W. 30th St,353,West   30 Street,353 West   30 Street,New York,Manhattan,1,10001.0,40.750719,-73.99731,984995.3149,212783.8382,1087497.0,1007540012.0,104.0,3,10300,MN13,Health and Human Services,Human Services,Permanent Supportive SRO Housing,Supportive Housing,NYCDHS: 30,,NYCDHS: Unit,,,,,Non-public,Clinton Housing,Non-public,NYCDHS: City,NYC Department of Homeless Services,NYCDHS,NYCDHS,NYCDHS: DHS Shelter Listing,,NYCDHS: 2016-08-27,dhs_facilities_shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,,548,29300,0101000020E61000001FF30181CE7952C0CA54C1A8A4704440,33049,,NYSDOH: 7007,Riverdale Dialysis Center,170,West  233 Street,170 West  233 Street,Bronx,Bronx,2,10463.0,40.880025,-73.903229,1011010.1566,259909.4256,2016171.0,2032670110.0,208.0,11,28300,BX29,Health and Human Services,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,"Knickerbocker Dialysis, Inc",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2017-05-11,nysdoh_facilities_healthfacilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,,549,29355,0101000020E610000029E96168757A52C09AEAC9FCA3594440,41526,,NYSDOH: 9728,"Doctors United, Inc.",380,Grove Street,380 Grove Street,Brooklyn,Brooklyn,3,11237.0,40.700317,-73.913416,1008258.0528,194432.8243,3076177.0,3033280026.0,304.0,37,44100,BK77,Health and Human Services,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,Doctors United Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2017-05-11,nysdoh_facilities_healthfacilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,,550,29466,0101000020E6100000F19C2D20B47C52C07E3672DD944E4440,42599,,NYSDOH: 1293,"New York Community Hospital of Brooklyn, Inc",2525,Kings Highway,2525 Kings Highway,Brooklyn,Brooklyn,3,11229.0,40.613918,-73.948494,998550.0072,162947.6015,3182231.0,3067720004.0,314.0,48,64200,BK44,Health and Human Services,Health Care,Hospitals and Clinics,Hospital,,,,,,,,Non-public,"NYHB, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2017-05-11,nysdoh_facilities_healthfacilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,,551,29784,0101000020E61000000954FF20927652C099D36531B1714440,31768,,NYSDOH: 9088,Albert Tuitt Educational Academy,921,East  228 Street,921 East  228 Street,Bronx,Bronx,2,10466.0,40.88822,-73.852669,1024986.6803,262914.7258,2064589.0,2048640035.0,212.0,12,40400,BX44,Health and Human Services,Health Care,Hospitals and Clinics,School Based Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,Morris Heights Health Center Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2017-05-11,nysdoh_facilities_healthfacilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,,552,7129,0101000020E610000040A374E95F7F52C0B2F2CB608C564440,1222,,,3rd Street Bridge,,,,Brooklyn,Brooklyn,3,11215.0,40.676159,-73.990229,986960.1686,185619.6042,,,306.0,39,11900,BK37,Core Infrastructure and Transportation,Transportation,Other Transportation,Bridge House,,,,,,,,Public,NYC Department of Transportation,NYCDOT,NYCDOT: City,NYC Department of Transportation,NYCDOT,NYCDOT,NYCDOT: Facilities Data - Bridge Houses,,NYCDOT: 2016-08-27,dot_facilities_bridgehouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,,553,29798,0101000020E61000001F10E84CDA7952C06D567DAEB66A4440,7446,,NYSDOH: 5960,P S 235,3630,3 Avenue,3630 3 Avenue,Bronx,Bronx,2,10456.0,40.8337,-73.903949,1010829.7699,243031.2267,2009611.0,2029250001.0,203.0,16,14701,BX01,Health and Human Services,Health Care,Hospitals and Clinics,School Based Diagnostic and Treatment Center Extension Clinic,,,,,,,City Owned,Non-public,The Martin Luther King Jr Health Ctr Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,NYSDOH;NYCDCAS,NYSDOH: Health Facility General Information;NYCDCAS: City Owned and Leased Properties,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r;NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYSDOH: 2017-05-11;NYCDCAS: 2016-10-20,nysdoh_facilities_healthfacilities;dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,,554,29834,0101000020E610000077F700DD977A52C08E90813CBB6C4440,11262,,NYSDOH: 6200,C.I.S. 303,1700,Macombs Road,1700 Macombs Road,Bronx,Bronx,2,10453.0,40.849464,-73.915519,1007622.4011,248771.3035,2008460.0,2028660070.0,205.0,14,21502,BX36,Health and Human Services,Health Care,Hospitals and Clinics,School Based Diagnostic and Treatment Center Extension Clinic,,,,,,,City Owned,Non-public,Morris Heights Health Center Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,NYSDOH;NYCDCAS,NYSDOH: Health Facility General Information;NYCDCAS: City Owned and Leased Properties,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r;NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYSDOH: 2017-05-11;NYCDCAS: 2016-10-20,nysdoh_facilities_healthfacilities;dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,,555,29950,0101000020E610000062307F85CC7852C0374F75C8CD704440,33595,,NYSDOH: 4687,Dewitt Clinton High School,100,West Mosholu Parkway South,100 West Mosholu Parkway South,Bronx,Bronx,2,10468.0,40.88128,-73.887483,1015363.8639,260371.9153,2095215.0,2032510201.0,207.0,11,40900,BX28,Health and Human Services,Health Care,Hospitals and Clinics,School Based Hospital Extension Clinic,,,,,,,,Non-public,"Montefiore Health System, Inc",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2017-05-11,nysdoh_facilities_healthfacilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,,556,29916,0101000020E6100000C367EBE0607352C0153944DC9C5A4440,25475,,NYSDOH: 7869,PS 86,87-41,Parson Boulevard,87-41 Parson Boulevard,Jamaica,Queens,4,11432.0,40.707912,-73.802788,1038926.5707,197249.4654,,,408.0,24,44602,QN61,Health and Human Services,Health Care,Hospitals and Clinics,School Based Hospital Extension Clinic,,,,,,,,Non-public,New York City Health and Hospital Corporation,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2017-05-11,nysdoh_facilities_healthfacilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,,557,31905,0101000020E6100000F913950D6B7C52C0D2A755F487584440,62649,,NYCDHS: 210,D'Addario Residence,275,Kosciuszko Street,275 Kosciuszko Street,Brooklyn,Brooklyn,3,11221.0,40.691649,-73.944034,999770.2305,191267.8188,3398195.0,3017810061.0,303.0,36,26100,BK75,Health and Human Services,Human Services,Permanent Supportive SRO Housing,Supportive Housing,NYCDHS: 35,,NYCDHS: Unit,,,,,Non-public,Providence House,Non-public,NYCDHS: City,NYC Department of Homeless Services,NYCDHS,NYCDHS,NYCDHS: DHS Shelter Listing,,NYCDHS: 2016-08-27,dhs_facilities_shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,0.663026608527,558,30050,0101000020E6100000B07092E68F8C52C08099EFE027424440,74765,,NYSOMH: 435099-6982-021,Staten Island University Hospital South Inpatient Unit,375,Seguine Avenue,375 Seguine Avenue,Staten Island,Staten Island,5,10309.0,40.516842,-74.196283,929675.0248,127637.1655,5082757.0,5066700001.0,503.0,51,19800,SI01,Health and Human Services,Health Care,Mental Health,Inpatient Mental Health,,,,,,,,Non-public,Staten Island University Hospital,Non-public,NYSOMH: State,NYS Office of Mental Health,NYSOMH,NYSOMH,NYSOMH: Local Mental Health Programs,NYSOMH: https://data.ny.gov/Human-Services/Local-Mental-Health-Programs/6nvr-tbv8,NYSOMH: 2017-05-05,nysomh_facilities_mentalhealth,,b'3732',b'',b'city owned',b'far rockaway',b'',b'3089',b'94202',b'15652',b'40.594795',b'qn12',b'dcas_facilities_colp',b'',b'0101000020e610000006d671fc507452c054909f8d5c4b4440',b'nycdcas: city',b'',b'nycdcas: city owned and leased properties',b'administration of government',b'-73.75963',b'nyc department of citywide administrative services',b'queens',b'city owned property',b'',b'nycdcas',b'other property',b'public',b'nycdcas: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page',b'beach 22 street',b'4568905.0',b'nycdcas: 2016-10-20',b'156749.9999',b'',b'4',b'414.0',b'31',b'',b'11691.0',b'nyc department of citywide administrative services',b'',b'nycdcas',b'',b'',b'miscellaneous use',b'no use-vacant land',b'1034954.0',b'4161030110.0',b'nycdcas',b''
104,0.625953447819,559,30138,0101000020E6100000677DCA31597552C02F17F19D98594440,73950,,NYSOMH: 514099-8032-090,Federation of Organizations Queens Forensic ACT Team,116-06,Myrtle Avenue,116-06 Myrtle Avenue,Richmond Hill,Queens,4,11418.0,40.69997,-73.833569,1030398.0629,194338.2373,4193380.0,4092540001.0,409.0,29,13200,QN54,Health and Human Services,Health Care,Mental Health,Outpatient Mental Health,,,,,,,,Non-public,Federation of Org. f/t NYS Ment.Disabled Inc,Non-public,NYSOMH: State,NYS Office of Mental Health,NYSOMH,NYSOMH,NYSOMH: Local Mental Health Programs,NYSOMH: https://data.ny.gov/Human-Services/Local-Mental-Health-Programs/6nvr-tbv8,NYSOMH: 2017-05-05,nysomh_facilities_mentalhealth,,b'1002',b'',b'city owned',b'rockaway park',b'',b'350',b'93401',b'15658',b'40.58203',b'qn10',b'dcas_facilities_colp',b'',b'0101000020e610000044f81741637652c0838593347f4a4440',b'nycsbs: city',b'',b'nycdcas: city owned and leased properties',b'administration of government',b'-73.84727',b'nyc department of small business services',b'queens',b'beach channel drive',b'',b'nycsbs',"b'city agency parking, maintenance, and storage'",b'public',b'nycdcas: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page',b'beach channel drive',b'',b'nycdcas: 2016-10-20',b'151362.0001',b'',b'4',b'414.0',b'32',b'',b'11694.0',b'nyc department of small business services',b'',b'nycsbs',b'',b'',b'maintenance and garages',b'facilities maintenance',b'1026480.9998',b'4161910040.0',b'nycdcas',b''
936,,560,30250,0101000020E6100000800EF3E5057852C092CA147310604440,73906,,NYSOMH: 068099-6487-023,CCNS Corona PROS,91-14,37 Avenue,91-14 37 Avenue,Jackson Heights,Queens,4,11372.0,40.750502,-73.87536,1018784.0936,212729.2781,4538569.0,4014790006.0,403.0,21,27500,QN28,Health and Human Services,Health Care,Mental Health,Outpatient Mental Health,,,,,,,,Non-public,Catholic Charities Neighborhood Services Inc,Non-public,NYSOMH: State,NYS Office of Mental Health,NYSOMH,NYSOMH,NYSOMH: Local Mental Health Programs,NYSOMH: https://data.ny.gov/Human-Services/Local-Mental-Health-Programs/6nvr-tbv8,NYSOMH: 2017-05-05,nysomh_facilities_mentalhealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,,561,30271,0101000020E610000068B27F9E067652C0EA9106B7B56B4440,74187,,NYSOMH: 840099-7745-006,The Institute for Family Health Center for Counseling,2590,Frisby Avenue,2590 Frisby Avenue,Bronx,Bronx,2,10461.0,40.841483,-73.844154,1027371.4842,245890.5064,2041868.0,2039840018.0,210.0,13,20000,BX37,Health and Human Services,Health Care,Mental Health,Outpatient Mental Health,,,,,,,,Non-public,The Institute for Family Health,Non-public,NYSOMH: State,NYS Office of Mental Health,NYSOMH,NYSOMH,NYSOMH: Local Mental Health Programs,NYSOMH: https://data.ny.gov/Human-Services/Local-Mental-Health-Programs/6nvr-tbv8,NYSOMH: 2017-05-05,nysomh_facilities_mentalhealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,0.915065745513,562,30302,0101000020E6100000420A9E42AE7A52C0B3B3E89D0A6C4440,74256,,NYSOMH: 000957-8130-001,Brightpoint Health Bronx Health Center,1543,Inwood Avenue,1543 Inwood Avenue,Bronx,Bronx,2,10452.0,40.844074,-73.916886,1007246.1603,246807.211,2115887.0,2028650067.0,204.0,14,20900,BX63,Health and Human Services,Health Care,Mental Health,Outpatient Mental Health,,,,,,,,Non-public,Brightpoint Health,Non-public,NYSOMH: State,NYS Office of Mental Health,NYSOMH,NYSOMH,NYSOMH: Local Mental Health Programs,NYSOMH: https://data.ny.gov/Human-Services/Local-Mental-Health-Programs/6nvr-tbv8,NYSOMH: 2017-05-05,nysomh_facilities_mentalhealth,,b'3927',b'',b'city owned',b'breezy point',b'',b'2616',b'91601',b'13097',b'40.561218',b'qn10',b'dcas_facilities_colp',b'',b'0101000020e61000006af981ab3c7a52c0ca1649bbd1474440',b'nycdcas: city',b'',b'nycdcas: city owned and leased properties',b'administration of government',b'-73.92792',b'nyc department of citywide administrative services',b'queens',b'city owned property',b'',b'nycdcas',b'other property',b'public',b'nycdcas: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page',b'rockaway point blvd',b'4464630.0',b'nycdcas: 2016-10-20',b'143605.9999',b'',b'4',b'414.0',b'32',b'',b'11697.0',b'nyc department of citywide administrative services',b'',b'nycdcas',b'',b'',b'miscellaneous use',b'no use-vacant land',b'1004279.0',b'4163500350.0',b'nycdcas',b''
938,,563,30432,0101000020E6100000E063B0E2547D52C089997D1EA3564440,46899,,NYCHHS: 1898,Primary Care Center,880,Bergen Street,880 Bergen Street,Brooklyn,Brooklyn,3,11238.0,40.676853,-73.958306,995815.0947,185874.9103,3392865.0,3011490018.0,308.0,35,30500,BK61,Health and Human Services,Health Care,Mental Health,Screening Mental Health,,,,,,,,Non-public,Interfaith Medical Center,Non-public,NYCDOHMH: City,NYC Department of Health and Mental Hygiene,NYCDOHMH,NYCHHS,NYCHHS: HHS Accelerator - Selected Proposals,,NYCHHS: 2016-08-27,hhs_facilities_proposals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,,564,31294,0101000020E6100000D2A6EA1ED97152C0240F441669584440,59325,,NYCHHS: 3186,Allen Christian School,114-32,Merrick Boulevard,114-32 Merrick Boulevard,Jamaica,Queens,4,11434.0,40.690707,-73.778877,1045571.5446,190996.9123,4438917.0,4123340300.0,412.0,27,26600,QN01,Health and Human Services,Human Services,Community Centers and Community School Programs,Community Schools - DOE,,,,,,,,Non-public,Allen Christian School,Non-public,NYCDOE: City,NYC Department of Education,NYCDOE,NYCHHS,NYCHHS: HHS Accelerator - Selected Proposals,,NYCHHS: 2016-08-27,hhs_facilities_proposals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,,565,30465,0101000020E6100000664D2CF0157852C0593332C85D5E4440,74760,,NYSOMH: 771099-7957-023,Family Resource Center - Queens Zone 5,87-08,Justice Avenue,87-08 Justice Avenue,Elmhurst,Queens,4,11373.0,40.737237,-73.876339,1018519.5249,207895.9503,4045404.0,4018427501.0,404.0,25,47300,QN29,Health and Human Services,Health Care,Mental Health,Support Mental Health,,,,,,,,Non-public,Mental Health Association of NYC,Non-public,NYSOMH: State,NYS Office of Mental Health,NYSOMH,NYSOMH,NYSOMH: Local Mental Health Programs,NYSOMH: https://data.ny.gov/Human-Services/Local-Mental-Health-Programs/6nvr-tbv8,NYSOMH: 2017-05-05,nysomh_facilities_mentalhealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,,566,30495,0101000020E6100000FAF19716F57452C000C63368E8634440,74798,,NYSOMH: 344099-7401-036,PSch - Hh Cm,142-02,20 Avenue,142-02 20 Avenue,Whitestone,Queens,4,11357.0,40.78053,-73.827459,1032034.5792,223692.1229,4099356.0,4041830075.0,407.0,19,90700,QN23,Health and Human Services,Health Care,Mental Health,Support Mental Health,,,,,,,,Non-public,PSCH Inc.,Non-public,NYSOMH: State,NYS Office of Mental Health,NYSOMH,NYSOMH,NYSOMH: Local Mental Health Programs,NYSOMH: https://data.ny.gov/Human-Services/Local-Mental-Health-Programs/6nvr-tbv8,NYSOMH: 2017-05-05,nysomh_facilities_mentalhealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,,567,30500,0101000020E6100000BE86E0B88C7952C00AD6389B8E564440,74484,,NYSOMH: 209099-7720-020,ICL Family Resource Center,2581,Atlantic Avenue,2581 Atlantic Avenue,Brooklyn,Brooklyn,3,11207.0,40.676227,-73.899214,1012205.8607,185660.1834,3326689.0,3036670028.0,305.0,37,119800,BK82,Health and Human Services,Health Care,Mental Health,Support Mental Health,,,,,,,,Non-public,Institute for Community Living Inc.,Non-public,NYSOMH: State,NYS Office of Mental Health,NYSOMH,NYSOMH,NYSOMH: Local Mental Health Programs,NYSOMH: https://data.ny.gov/Human-Services/Local-Mental-Health-Programs/6nvr-tbv8,NYSOMH: 2017-05-05,nysomh_facilities_mentalhealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,,568,30740,0101000020E610000028D714C8EC7352C03579CA6ABA5A4440,74054,,NYSOMH: 337099-7573-011,Family Support Services (Children and Family),85-70,148 Street,85-70 148 Street,Jamaica,Queens,4,11435.0,40.708814,-73.811327,1036558.3869,197573.0504,4448763.0,4097240067.0,408.0,24,23200,QN35,Health and Human Services,Health Care,Mental Health,Support Mental Health,,,,,,,,Non-public,SCO Family of Services,Non-public,NYSOMH: State,NYS Office of Mental Health,NYSOMH,NYSOMH,NYSOMH: Local Mental Health Programs,NYSOMH: https://data.ny.gov/Human-Services/Local-Mental-Health-Programs/6nvr-tbv8,NYSOMH: 2017-05-05,nysomh_facilities_mentalhealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,,569,30751,0101000020E6100000329067976F7C52C06BB6F292FF5F4440,74070,,NYSOMH: 437099-6749-010,Steinway Child and Family Services Inc. - HH CM,22-15,43 Avenue,22-15 43 Avenue,Long Island City,Queens,4,11101.0,40.749987,-73.944311,999680.0,212521.9997,,,402.0,26,1900,QN31,Health and Human Services,Health Care,Mental Health,Support Mental Health,,,,,,,,Non-public,Steinway Child and Family Services Inc.,Non-public,NYSOMH: State,NYS Office of Mental Health,NYSOMH,NYSOMH,NYSOMH: Local Mental Health Programs,NYSOMH: https://data.ny.gov/Human-Services/Local-Mental-Health-Programs/6nvr-tbv8,NYSOMH: 2017-05-05,nysomh_facilities_mentalhealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,,570,33062,0101000020E6100000282B86AB037452C0DB183BE1255A4440,5261,,,City of Light Christian Center,139-35,88 Avenue,139-35 88 Avenue,Jamaica,Queens,4,11435.0,40.704281,-73.812724,1036174.653,195920.6781,4206945.0,4096850031.0,412.0,24,21400,QN35,Health and Human Services,Human Services,Soup Kitchens and Food Pantries,Food Pantry,,,,,,,,Non-public,City of Light Christian Center,Non-public,Non-public Oversight,Non-public,Non-public,FBNYC,FBNYC: FBNYC Food Pantry Soup Kitchen List 8-5-16,,FBNYC: 2016-08-27,foodbankny_facilities_foodbanks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,,571,30899,0101000020E6100000C3B7B06EBC7452C0D5D0066003644440,64639,,NYSDOH: 1673,Bridge View Nursing Home,143-10,20 Avenue,143-10 20 Avenue,Whitestone,Queens,4,11357.0,40.781353,-73.824001,1032991.6055,223993.8363,4099377.0,4041910094.0,407.0,19,88901,QN22,Health and Human Services,Health Care,Residential Health Care,Residential Health Care,NYSDOH: 200,NYSDOH: 200,NYSDOH: Beds,NYSDOH: 1.000,,,,Non-public,Bridge View Nursing Home Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2017-05-11,nysdoh_facilities_healthfacilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,,572,30908,0101000020E6100000B66801DA568852C047205ED72F4A4440,63341,,NYSDOH: 1748,Eger Health Care and Rehabilitation Center,140,Meisner Avenue,140 Meisner Avenue,Staten Island,Staten Island,5,10306.0,40.579585,-74.130301,948054.7098,150461.8582,5037085.0,5022500370.0,502.0,50,27900,SI24,Health and Human Services,Health Care,Residential Health Care,Residential Health Care,NYSDOH: 378,NYSDOH: 362,NYSDOH: Beds,NYSDOH: 0.958,,,,Non-public,Eger Health Care and Rehabilitation Center,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2017-05-11,nysdoh_facilities_healthfacilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,,573,31196,0101000020E6100000E84CDA54DD7E52C0E23FDD40815D4440,59439,,NYCHHS: 2860,Immaculate Conception School,419,East   13 Street,419 East   13 Street,New York,Manhattan,1,10009.0,40.730507,-73.982259,989166.9483,205420.5447,1079097.0,1004410010.0,103.0,2,3400,MN22,Health and Human Services,Human Services,Community Centers and Community School Programs,Community Schools - DOE,,,,,,,,Non-public,Immaculate Conception School,Non-public,NYCDOE: City,NYC Department of Education,NYCDOE,NYCHHS,NYCHHS: HHS Accelerator - Selected Proposals,,NYCHHS: 2016-08-27,hhs_facilities_proposals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
